"Year","Age","Gender","City","Position","experienced_year","Seniority_level","Current_Salary","main_language","company_size","company_type","programming_skills","lon","lat"
2020,31,"FEMALE","BERLIN","QA","11 to 15","MIDDLE",57000,"ENGLISH","101-1000","STARTUP","JS",13.404954,52.5200066
2020,34,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",60000,"ENGLISH","11-50","PRODUCT",".NET",13.404954,52.5200066
2020,38,"MALE","MUNICH","SOFTWARE ENGINEER","11 to 15","SENIOR",80000,"ENGLISH","51-100","CORPORATION","JAVASCRIPT",11.5819805,48.1351253
2020,25,"FEMALE","BERLIN","FRONTEND","Less than 5","MIDDLE",60000,"ENGLISH","11-50","STARTUP","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2020,23,"MALE","BERLIN","SOFTWARE ENGINEER","Less than 5","MIDDLE",60000,"ENGLISH","1000+","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,30,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","SENIOR",75000,"ENGLISH","1000+","PRODUCT",".NET",11.5819805,48.1351253
2020,32,"MALE","BERLIN","ENGINEERING MANAGER","6 to 10","MIDDLE",85000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,31,"MALE","BERLIN","ML ENGINEER","Less than 5","JUNIOR",62000,"GERMAN","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,42,"MALE","BERLIN","SOFTWARE ENGINEER","16 to 20","SENIOR",75000,"ENGLISH","101-1000","STARTUP","GO",13.404954,52.5200066
2020,27,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","MIDDLE",82000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,29,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","MIDDLE",75000,"ENGLISH","1000+","PRODUCT","PHP",11.5819805,48.1351253
2020,23,"MALE","BERLIN","SOFTWARE ENGINEER","Less than 5","MIDDLE",53000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2020,35,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","SENIOR",77000,"ENGLISH","101-1000","STARTUP","JAVA",11.5819805,48.1351253
2020,39,"MALE","BERLIN","MANAGER","11 to 15","HEAD/LEAD",180000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,31,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",82000,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2020,38,"MALE","BERLIN","DATA SCIENTIST","11 to 15","HEAD/LEAD",1e+05,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2020,31,"MALE","HAMBURG","ML ENGINEER","Less than 5","HEAD/LEAD",70000,"ENGLISH","11-50","STARTUP","PYTHON",9.9936819,53.5510846
2020,26,"FEMALE","BERLIN","DATA SCIENTIST","Less than 5","JUNIOR",47000,"ENGLISH","11-50","CONSULTING / AGENCY","PYTHON",13.404954,52.5200066
2020,30,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",70000,"ENGLISH","11-50","STARTUP","JAVA",13.404954,52.5200066
2020,33,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",1e+05,"GERMAN","51-100","PRODUCT","JAVA",11.5819805,48.1351253
2020,33,"MALE","MUNICH","SOFTWARE ENGINEER","11 to 15","SENIOR",65000,"ENGLISH","51-100","STARTUP","PYTHON",11.5819805,48.1351253
2020,31,"MALE","BERLIN","MOBILE DEVELOPER","6 to 10","SENIOR",80000,"ENGLISH","1000+","PRODUCT","SWIFT",13.404954,52.5200066
2020,43,"MALE","MUNICH","CONSULTANT","21 to 25","SENIOR",72000,"GERMAN","101-1000","CONSULTING / AGENCY","JAVA",11.5819805,48.1351253
2020,36,"MALE","BERLIN","FRONTEND","11 to 15","SENIOR",78000,"ENGLISH","11-50","STARTUP","JAVASCRIPT",13.404954,52.5200066
2020,36,"FEMALE","BERLIN","DEVELOPER","Less than 5","MIDDLE",60000,"ENGLISH","51-100","CONSULTING / AGENCY","JAVA",13.404954,52.5200066
2020,33,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","HEAD/LEAD",120000,"ENGLISH","101-1000","PRODUCT","GO",13.404954,52.5200066
2020,33,"MALE","BERLIN","DATA ANALYST","Less than 5","MIDDLE",62000,"ENGLISH","101-1000","PRODUCT","SQL",13.404954,52.5200066
2020,40,"MALE","BERLIN","QA","11 to 15","SENIOR",60000,"GERMAN","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2020,35,"MALE","FRANKFURT","FRONTEND","6 to 10","SENIOR",80000,"ENGLISH","11-50","PRODUCT","JAVASCRIPT",8.6821267,50.1109221
2020,25,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","MIDDLE",63700,"ENGLISH","1000+","E-COMMERCE","JAVA",13.404954,52.5200066
2020,27,"MALE","BERLIN","SOFTWARE ENGINEER","Less than 5","MIDDLE",65000,"ENGLISH","101-1000","PRODUCT","C#",13.404954,52.5200066
2020,28,"MALE","BERLIN","DATA SCIENTIST","Less than 5","MIDDLE",70000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2020,36,"FEMALE","MUNICH","FRONTEND","6 to 10","MIDDLE",48000,"GERMAN","101-1000","PRODUCT","JAVASCRIPT",11.5819805,48.1351253
2020,39,"MALE","MUNICH","SOFTWARE ARCHITECT","16 to 20","HEAD/LEAD",122000,"ENGLISH","1000+","PRODUCT","EMBEDDED",11.5819805,48.1351253
2020,32,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","MIDDLE",58000,"GERMAN","1000+","PRODUCT","PHP",13.404954,52.5200066
2020,32,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","SENIOR",72000,"ENGLISH","11-50","STARTUP","PYTHON",11.5819805,48.1351253
2020,35,"MALE","MUNICH","SOFTWARE ENGINEER","16 to 20","HEAD/LEAD",84000,"ENGLISH","101-1000","PRODUCT","PHP",11.5819805,48.1351253
2020,26,"MALE","BERLIN","DATA SCIENTIST","Less than 5","MIDDLE",59000,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2020,32,"MALE","BERLIN","FRONTEND","6 to 10","MIDDLE",68000,"ENGLISH","101-1000","STARTUP","TYPESCRIPT",13.404954,52.5200066
2020,29,"MALE","BERLIN","DATA ENGINEER","Less than 5","MIDDLE",68000,"ENGLISH","1000+","STARTUP","PYTHON",13.404954,52.5200066
2020,36,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",88000,"GERMAN","1000+","PRODUCT","TYPESCRIPT",13.404954,52.5200066
2020,26,"MALE","BERLIN","SOFTWARE ENGINEER","Less than 5","MIDDLE",71000,"ENGLISH","1000+","PRODUCT","SWIFT",13.404954,52.5200066
2020,28,"MALE","BERLIN","DATA ENGINEER","Less than 5","MIDDLE",65000,"ENGLISH","101-1000","PRODUCT","SCALA",13.404954,52.5200066
2020,36,"MALE","BERLIN","DATA SCIENTIST","Less than 5","MIDDLE",50000,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2020,40,"MALE","MUNICH","SOFTWARE ENGINEER","16 to 20","SENIOR",160000,"GERMAN","UP TO 10","CONSULTING / AGENCY","JAVA",11.5819805,48.1351253
2020,32,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","MIDDLE",65000,"ENGLISH","51-100","STARTUP","JAVASCRIPT",13.404954,52.5200066
2020,28,"MALE","MUNICH","SOFTWARE ENGINEER","Less than 5","MIDDLE",56000,"ENGLISH","11-50","STARTUP","JAVA",11.5819805,48.1351253
2020,27,"MALE","BERLIN","DEVELOPER","6 to 10","SENIOR",80000,"ENGLISH","101-1000","STARTUP","GO",13.404954,52.5200066
2020,33,"MALE","BERLIN","SOFTWARE ENGINEER","16 to 20","SENIOR",83000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,34,"MALE","MUNICH","QA","Less than 5","SENIOR",76500,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2020,31,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",60000,"ENGLISH","11-50","PRODUCT","TYPESCRIPT",13.404954,52.5200066
2020,31,"MALE","BERLIN","DATA SCIENTIST","Less than 5","MIDDLE",90000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2020,27,"MALE","BERLIN","ML ENGINEER","6 to 10","MIDDLE",82000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,31,"MALE","HAMBURG","DATA SCIENTIST","6 to 10","MIDDLE",50000,"GERMAN","UP TO 10","PRODUCT","PYTHON",9.9936819,53.5510846
2020,29,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",78000,"ENGLISH","11-50","STARTUP","SCALA",13.404954,52.5200066
2020,39,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",60000,"ENGLISH","101-1000","PRODUCT","PHP",13.404954,52.5200066
2020,35,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",75000,"ENGLISH","1000+","STARTUP","JAVASCRIPT",13.404954,52.5200066
2020,32,"MALE","BERLIN","QA","6 to 10","SENIOR",65000,"ENGLISH","51-100","STARTUP","SWIFT",13.404954,52.5200066
2020,35,"MALE","BERLIN","SRE","6 to 10","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","TERRAFORM",13.404954,52.5200066
2020,30,"FEMALE","BERLIN","DATA SCIENTIST","6 to 10","SENIOR",76000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,26,"MALE","BERLIN","DATA ENGINEER","Less than 5","MIDDLE",54000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,25,"MALE","BERLIN","DATA ENGINEER","Less than 5","SENIOR",65000,"ENGLISH","1000+","PRODUCT","SCALA",13.404954,52.5200066
2020,27,"MALE","BERLIN","DEVELOPER","Less than 5","MIDDLE",66000,"ENGLISH","101-1000","CONSULTING / AGENCY","AWS",13.404954,52.5200066
2020,33,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",154000,"GERMAN","11-50","STARTUP","SCALA",13.404954,52.5200066
2020,24,"MALE","MUNICH","DATA SCIENTIST","Less than 5","JUNIOR",3e+05,"ENGLISH","101-1000","STARTUP","C++",11.5819805,48.1351253
2020,25,"MALE","BERLIN","SOFTWARE ENGINEER","Less than 5","SENIOR",57000,"ENGLISH","UP TO 10","CONSULTING / AGENCY","NODE.JS",13.404954,52.5200066
2020,29,"MALE","BERLIN","FRONTEND","Less than 5","MIDDLE",43000,"ENGLISH","51-100","PRODUCT","REACT",13.404954,52.5200066
2020,30,"MALE","BERLIN","FRONTEND","Less than 5","SENIOR",73000,"ENGLISH","101-1000","PRODUCT","TYPESCRIPT",13.404954,52.5200066
2020,30,"MALE","BERLIN","FRONTEND","11 to 15","SENIOR",74000,"ENGLISH","1000+","PRODUCT","TYPESCRIPT",13.404954,52.5200066
2020,29,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",74000,"ENGLISH","1000+","STARTUP","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2020,32,"MALE","COLOGNE","DEVELOPER","6 to 10","MIDDLE",55000,"ENGLISH","101-1000","PRODUCT","BASH",-93.7805556,44.7688889
2020,36,"MALE","BERLIN","RESEARCHER","Less than 5","MIDDLE",40000,"ENGLISH","UP TO 10","UNIVERSITY","C++",13.404954,52.5200066
2020,30,"FEMALE","BERLIN","SOFTWARE ENGINEER","Less than 5","MIDDLE",56000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,29,"MALE","STUTTGART","SOFTWARE ENGINEER","6 to 10","MIDDLE",70000,"ENGLISH","51-100","PRODUCT","C++",9.1829321,48.7758459
2020,32,"FEMALE","BERLIN","QA","6 to 10","MIDDLE",68000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,34,"MALE","BERLIN","QA","6 to 10","SENIOR",70000,"ENGLISH","1000+","PRODUCT","JS",13.404954,52.5200066
2020,40,"MALE","BERLIN","ENGINEERING MANAGER","11 to 15","HEAD/LEAD",80000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,35,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","PRINCIPAL",77000,"ENGLISH","1000+","PRODUCT","C++",13.404954,52.5200066
2020,38,"MALE","BERLIN","DATA SCIENTIST","11 to 15","SENIOR",56000,"ENGLISH","11-50","PRODUCT","PYTHON",13.404954,52.5200066
2020,35,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",90000,"ENGLISH","UP TO 10","STARTUP","NODE.JS",13.404954,52.5200066
2020,36,"MALE","BERLIN","ENGINEERING MANAGER","16 to 20","HEAD/LEAD",98000,"ENGLISH","1000+","PRODUCT","C++",13.404954,52.5200066
2020,41,"MALE","BERLIN","BACKEND DEVELOPER","16 to 20","SENIOR",93000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,41,"MALE","BERLIN","SOFTWARE ENGINEER","16 to 20","HEAD/LEAD",1e+05,"ENGLISH","51-100","PRODUCT","PHP",13.404954,52.5200066
2020,28,"FEMALE","BERLIN","DATA SCIENTIST","6 to 10","SENIOR",70000,"ENGLISH","1000+","PRODUCT","SQL",13.404954,52.5200066
2020,33,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",75000,"ENGLISH","101-1000","STARTUP","JAVASCRIPT",13.404954,52.5200066
2020,31,"MALE","MUNICH","SOFTWARE ENGINEER","Less than 5","MIDDLE",63000,"GERMAN","51-100","PRODUCT","JAVASCRIPT",11.5819805,48.1351253
2020,29,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","SENIOR",70000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,23,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","MIDDLE",80000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,34,"MALE","BERLIN","QA","6 to 10","HEAD/LEAD",85000,"ENGLISH","101-1000","STARTUP","JAVA",13.404954,52.5200066
2020,45,"MALE","BERLIN","BACKEND DEVELOPER","26 to 30","SENIOR",55000,"ENGLISH","11-50","STARTUP","PHP",13.404954,52.5200066
2020,37,"MALE","BERLIN","EMBEDDED","11 to 15","SENIOR",78000,"ENGLISH","1000+","PRODUCT","C/C++",13.404954,52.5200066
2020,31,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",99000,"ENGLISH","101-1000","STARTUP","JAVASCRIPT",13.404954,52.5200066
2020,45,"FEMALE","BERLIN","PM","11 to 15","HEAD/LEAD",52000,"ENGLISH","11-50","PRODUCT","JAVA",13.404954,52.5200066
2020,36,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","MIDDLE",75000,"ENGLISH","101-1000","PRODUCT","JS",13.404954,52.5200066
2020,28,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",95000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2020,35,"MALE","FRANKFURT","BACKEND DEVELOPER","11 to 15","SENIOR",63000,"GERMAN","51-100","PRODUCT","C",8.6821267,50.1109221
2020,37,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",102000,"ENGLISH","101-1000","STARTUP","JAVA",13.404954,52.5200066
2020,33,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",95000,"ENGLISH","1000+","PRODUCT","C/C++",13.404954,52.5200066
2020,33,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",78600,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2020,31,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",70000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,31,"MALE","BERLIN","SOFTWARE ENGINEER","Less than 5","MIDDLE",67000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,28,"MALE","WOLFSBURG","SOFTWARE ENGINEER","Less than 5","MIDDLE",42000,"ENGLISH","101-1000","CONSULTING / AGENCY","JAVA",-78.5297402,40.0464693
2020,31,"MALE","BOEBLINGEN","QA","6 to 10","SENIOR",53000,"ENGLISH","1000+","CONSULTING / AGENCY","PYTHON",9.0088299,48.6813312
2020,25,"FEMALE","FRANKFURT","SOFTWARE ENGINEER","Less than 5","MIDDLE",53000,"GERMAN","1000+","PRODUCT","JAVA",8.6821267,50.1109221
2020,35,"MALE","BERLIN","DATA ANALYST","6 to 10","SENIOR",77000,"GERMAN","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2020,35,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",80000,"ENGLISH","11-50","CONSULTING / AGENCY",".NET",13.404954,52.5200066
2020,33,"MALE","BERLIN","DATA ENGINEER","11 to 15","SENIOR",85000,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2020,38,"MALE","MUNICH","SOFTWARE ENGINEER","11 to 15","SENIOR",70000,"ENGLISH","11-50","PRODUCT","JAVA",11.5819805,48.1351253
2020,35,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",78000,"GERMAN","UP TO 10","PRODUCT","PHP",13.404954,52.5200066
2020,36,"FEMALE","BERLIN","DATA SCIENTIST","Less than 5","SENIOR",75000,"ENGLISH","51-100","STARTUP","PYTHON",13.404954,52.5200066
2020,49,"MALE","MUNICH","SOFTWARE ENGINEER","26 to 30","SENIOR",57000,"GERMAN","101-1000","CONSULTING / AGENCY","JAVA",11.5819805,48.1351253
2020,32,"FEMALE","BERLIN","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",75000,"ENGLISH","101-1000","STARTUP","JAVA",13.404954,52.5200066
2020,27,"FEMALE","BERLIN","DATA ANALYST","Less than 5","MIDDLE",63000,"ENGLISH","1000+","PRODUCT","PYTHON/SQL",13.404954,52.5200066
2020,31,"MALE","FRANKFURT","DATA SCIENTIST","6 to 10","SENIOR",60000,"ENGLISH","51-100","CONSULTING / AGENCY","PYTHON",8.6821267,50.1109221
2020,28,"MALE","COLOGNE","BACKEND DEVELOPER","Less than 5","MIDDLE",44000,"GERMAN","101-1000","PRODUCT","JAVA",-93.7805556,44.7688889
2020,28,"FEMALE","BERLIN","FRONTEND","Less than 5","MIDDLE",54500,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,29,"MALE","BERLIN","FRONTEND","6 to 10","HEAD/LEAD",82500,"ENGLISH","1000+","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,32,"FEMALE","MUNICH","DATA ENGINEER","6 to 10","MIDDLE",75000,"ENGLISH","11-50","STARTUP","PYTHON",11.5819805,48.1351253
2020,28,"MALE","BERLIN","QA","Less than 5","MIDDLE",60000,"ENGLISH","101-1000","PRODUCT","QA",13.404954,52.5200066
2020,37,"MALE","BERLIN","MOBILE DEVELOPER","16 to 20","SENIOR",65000,"ENGLISH","101-1000","PRODUCT","IOS",13.404954,52.5200066
2020,30,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",86000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,30,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",60000,"ENGLISH","51-100","PRODUCT","JS",13.404954,52.5200066
2020,32,"MALE","BERLIN","QA","6 to 10","SENIOR",81000,"ENGLISH","1000+","PRODUCT","JS",13.404954,52.5200066
2020,32,"MALE","COLOGNE","DEVELOPER","6 to 10","MIDDLE",60000,"ENGLISH","101-1000","PRODUCT","K8S",-93.7805556,44.7688889
2020,34,"MALE","MUNICH","SOFTWARE ENGINEER","11 to 15","SENIOR",74000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,43,"MALE","COLOGNE","BACKEND DEVELOPER","6 to 10","SENIOR",57600,"GERMAN","101-1000","PRODUCT","PHP",-93.7805556,44.7688889
2020,33,"MALE","MUNICH","SOFTWARE ENGINEER","11 to 15","SENIOR",70000,"ENGLISH","101-1000","STARTUP","JAVA",11.5819805,48.1351253
2020,28,"FEMALE","MUNICH","QA","6 to 10","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","KOTLIN",11.5819805,48.1351253
2020,33,"MALE","HAMBURG","SOFTWARE ENGINEER","11 to 15","SENIOR",65000,"ENGLISH","11-50","PRODUCT","JAVA",9.9936819,53.5510846
2020,35,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",90000,"ENGLISH","1000+","PRODUCT","GO",13.404954,52.5200066
2020,28,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","MIDDLE",64000,"ENGLISH","101-1000","PRODUCT","C/C++",11.5819805,48.1351253
2020,32,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","HEAD/LEAD",80000,"ENGLISH","51-100","PRODUCT","RUBY",13.404954,52.5200066
2020,32,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",73000,"ENGLISH","101-1000","PRODUCT","EMBEDDED",13.404954,52.5200066
2020,26,"MALE","BERLIN","ARCHITECT","6 to 10","HEAD/LEAD",120000,"ENGLISH","1000+","PRODUCT","GO",13.404954,52.5200066
2020,25,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",71750,"ENGLISH","1000+","PRODUCT","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2020,27,"FEMALE","BERLIN","BACKEND DEVELOPER","Less than 5","MIDDLE",65000,"ENGLISH","51-100","PRODUCT","KOTLIN",13.404954,52.5200066
2020,28,"MALE","FRANKFURT","FRONTEND","6 to 10","SENIOR",80000,"ENGLISH","11-50","STARTUP","JAVASCRIPT",8.6821267,50.1109221
2020,32,"FEMALE","MUNICH","QA","6 to 10","SENIOR",60000,"ENGLISH","101-1000","CONSULTING / AGENCY","JAVA",11.5819805,48.1351253
2020,28,"MALE","KARLSRUHE","BACKEND DEVELOPER","6 to 10","SENIOR",66000,"ENGLISH","1000+","PRODUCT","JAVA",8.4036527,49.0068901
2020,34,"MALE","BERLIN","FRONTEND","11 to 15","HEAD/LEAD",85000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,35,"MALE","KONSTANZ","DATA SCIENTIST","6 to 10","MIDDLE",65000,"ENGLISH","51-100","PRODUCT","PYTHON",9.1732384,47.6779496
2020,38,"MALE","BERLIN","HEAD OF ENGINEERING","16 to 20","HEAD/LEAD",130000,"ENGLISH","1000+","CORPORATION","JAVA",13.404954,52.5200066
2020,33,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",81900,"ENGLISH","1000+","STARTUP","JAVA",13.404954,52.5200066
2020,43,"MALE","STUTTGART","SAP CONSULTANT","16 to 20","SENIOR",82000,"GERMAN","1000+","PRODUCT","SAP/ABAP",9.1829321,48.7758459
2020,38,"MALE","BERLIN","DATA SCIENTIST","11 to 15","HEAD/LEAD",1e+05,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2020,32,"MALE","BERLIN","DEVELOPER","6 to 10","MIDDLE",62000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2020,37,"MALE","BERLIN","MOBILE DEVELOPER","16 to 20","SENIOR",77000,"ENGLISH","1000+","PRODUCT","SWIFT",13.404954,52.5200066
2020,30,"MALE","STUTTGART","SOFTWARE ENGINEER","6 to 10","MIDDLE",71000,"ENGLISH","101-1000","PRODUCT","C++",9.1829321,48.7758459
2020,29,"MALE","BERLIN","MOBILE DEVELOPER","Less than 5","SENIOR",65000,"ENGLISH","101-1000","PRODUCT","IOS",13.404954,52.5200066
2020,41,"MALE","BERLIN","SOFTWARE ENGINEER","16 to 20","SENIOR",120000,"ENGLISH","UP TO 10","STARTUP","JAVASCRIPT",13.404954,52.5200066
2020,38,"MALE","STUTTGART","BACKEND DEVELOPER","Less than 5","MIDDLE",43000,"ENGLISH","UP TO 10","CONSULTING / AGENCY","PHP",9.1829321,48.7758459
2020,29,"MALE","DUSSELDORF","FRONTEND","6 to 10","MIDDLE",55000,"GERMAN","11-50","PRODUCT","TYPESCRIPT",6.7734556,51.2277411
2020,35,"MALE","BERLIN","QA","11 to 15","SENIOR",63000,"ENGLISH","101-1000","PRODUCT","JS",13.404954,52.5200066
2020,41,"MALE","MUNICH","SOFTWARE ENGINEER","16 to 20","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,30,"MALE","BERLIN","DATA ENGINEER","6 to 10","MIDDLE",65000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,35,"FEMALE","MUNICH","BACKEND DEVELOPER","Less than 5","MIDDLE",51000,"GERMAN","101-1000","INSURANCE","PHP",11.5819805,48.1351253
2020,32,"MALE","BERLIN","FRONTEND","11 to 15","SENIOR",70000,"ENGLISH","11-50","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,33,"MALE","DUSSELDORF","DATA SCIENTIST","Less than 5","HEAD/LEAD",70000,"ENGLISH","1000+","PRODUCT","SPARK",6.7734556,51.2277411
2020,26,"MALE","BERLIN","DATA ENGINEER","Less than 5","MIDDLE",51000,"ENGLISH","11-50","CONSULTING / AGENCY","SCALA",13.404954,52.5200066
2020,43,"MALE","BERLIN","ENGINEERING MANAGER","16 to 20","HEAD/LEAD",105000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,33,"MALE","MUNICH","SOFTWARE ENGINEER","11 to 15","SENIOR",80000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT",11.5819805,48.1351253
2020,35,"FEMALE","FRANKFURT","SOFTWARE ENGINEER","Less than 5","JUNIOR",50000,"GERMAN","51-100","CONSULTING / AGENCY","ABAP",8.6821267,50.1109221
2020,28,"MALE","MUNICH","FRONTEND","Less than 5","MIDDLE",72000,"GERMAN","11-50","PRODUCT","JAVASCRIPT",11.5819805,48.1351253
2020,27,"MALE","MUNICH","DATA ENGINEER","Less than 5","JUNIOR",49000,"GERMAN","11-50","CONSULTING / AGENCY","PYTHON",11.5819805,48.1351253
2020,36,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","MIDDLE",55000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2020,38,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","MIDDLE",66000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2020,28,"MALE","BERLIN","MOBILE DEVELOPER","6 to 10","MIDDLE",85000,"ENGLISH","1000+","PRODUCT","ANDROID",13.404954,52.5200066
2020,25,"MALE","BERLIN","MOBILE DEVELOPER","6 to 10","SENIOR",85000,"ENGLISH","51-100","STARTUP","CLOJURE",13.404954,52.5200066
2020,30,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",79000,"ENGLISH","1000+","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,30,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","MIDDLE",74000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,28,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","HEAD/LEAD",67000,"ENGLISH","51-100","STARTUP","RUBY",13.404954,52.5200066
2020,29,"MALE","BERLIN","FRONTEND","Less than 5","MIDDLE",48000,"ENGLISH","51-100","CONSULTING / AGENCY","JAVASCRIPT",13.404954,52.5200066
